dst_port,flow_duration,fwd_bytes,bwd_bytes,flow_packets_per_sec,syn_flag_count,label
1337,21261.252004888796,1.83674617974494,9.626508477563986,283.56960733346386,9,EXFILTRATION
53,3921879.8270213013,392.9795695724054,11256.798839767524,29.841130157119956,0,NORMAL
1337,8409.632056242748,185.67353148490835,45.87693589501187,1032.6826441567855,5,EXFILTRATION
3389,92297.08084519536,6.948978694082768,10.636404697723165,28.580696933987642,7,C2_BEACON
80,1998884.6856554835,1434.9004979772972,286.54880457025615,40.91294413530554,1,NORMAL
443,4748154.952106525,1281.1477102068723,1402.8800736017836,109.51358506597299,0,NORMAL
22,157565.10120417192,64.43427952970195,5.531179561332848,18.888726359251123,7,EXFILTRATION
1337,9404.445060662218,1.7261352230010705,6.813705262236593,706.4339047458903,7,BRUTE_FORCE
443,2964992.9571236284,522.2554515637233,3011.655294203487,2.8068438097196515,3,NORMAL
1337,151256.1352905809,108.3644354395397,0.12200927422934038,283.19895982744634,10,EXFILTRATION
80,111159.13948196478,4547.909497589698,2792.7749625630236,166.1303098627777,0,NORMAL
3389,471208.0008566125,30.22503113564142,7011.384553594704,4.4148286781321975,4,EXFILTRATION
4444,342922.8494690493,117.42496941699217,0.6642773740006772,175.1461553640487,7,PORTSCAN
8080,1095307.9603281582,284.5980535359301,109.78361348780565,240.4904334390829,8,EXFILTRATION
443,1376597.4568914324,2031.7727696202958,1527.3086733874222,59.87889290451286,0,NORMAL
80,2282880.416999201,3079.0900626888065,3026.570341660991,26.344478058998362,2,NORMAL
22,2326.2945520602384,28.925370162171216,10.468952773550992,453.23492031226095,3,C2_BEACON
25,661067.1744528562,332.2252984613016,603.786766722312,30.481992070270465,0,NORMAL
80,8465008.078399729,1045.252963196746,1948.7594819185078,216.49233703505985,1,NORMAL
4444,1228319.8193132963,74.21843801819271,0.9858740288278299,673.7575296830618,8,C2_BEACON
1337,88665.93952043536,62.82618841692323,14.350425762938501,235.95295417540453,8,C2_BEACON
22,38202.97062528725,4.499378627795627,1.3865945292275093,828.2997705811814,12,PORTSCAN
4444,167113.29450842497,174.40909734600976,6.956602226521132,1217.2233451681145,16,BRUTE_FORCE
8080,108980.51192710048,642.3667854117489,14.216794671975975,305.81848479372564,13,BRUTE_FORCE
110,9771025.143988216,3508.700323571659,5466.927576777475,1.052848822528776,0,NORMAL
443,5281804.605527639,187.13739660109778,17171.27473326334,76.6096408050585,0,NORMAL
443,3320764.3780046464,2202.25705249759,2925.364712395963,18.04784281734745,0,NORMAL
443,6461681.843451471,4759.27414474266,3715.0412910235186,33.477632670138036,1,NORMAL
25,6725275.622860965,5502.007863588408,2537.706520961055,11.87268802279298,1,NORMAL
8080,107765.8155703217,51.15600810927011,1.3931625925985542,193.27071711236616,5,BRUTE_FORCE
53,5385573.828625083,1510.291853344381,1509.9561014289543,12.038418983835648,3,NORMAL
8080,324123.97160990693,15.249337716741916,2.662429334296052,311.404413545823,5,C2_BEACON
8080,168740.52221495064,170.59436847240707,11.506992373794338,1033.2644090817832,10,BRUTE_FORCE
4444,205726.2618754079,118.11650038068565,1008.4607732343534,388.203637935511,8,C2_BEACON
1337,110234.0742562515,99.57871022049589,26.73049515623455,1188.9609932460585,4,C2_BEACON
4444,138607.07175168415,24.597815404882844,2.871965283807642,504.3632893176617,1,PORTSCAN
443,18922533.58553752,1330.6842664845153,12180.130299087697,91.47993823424403,1,NORMAL
53,2649226.5507650143,4080.9087748304364,1724.3371297824233,1.380745424478943,1,NORMAL
1337,34094.356236093656,27075.987723736158,88.71364329859902,493.5247615295033,10,BRUTE_FORCE
3389,260630.9844678756,6.7458886691268285,0.753502886227266,235.41381061010037,3,BRUTE_FORCE
80,18744533.776833784,290.32249672549847,7695.713853303506,67.16948125032587,3,NORMAL
110,695488.642223212,835.1180558170857,6906.831640126529,38.836594973364356,0,NORMAL
80,16999324.483489547,184.95728227466114,3447.5481709210817,4.811452890570922,0,NORMAL
22,84343.9611399754,20.99985729963324,50.98544095698921,845.3183081125724,9,BRUTE_FORCE
80,1384882.761978619,753.0049146427872,1785.8031807068728,49.00616872652357,3,NORMAL
80,1540978.7154150284,1911.8488317149668,21569.371213858554,21.344880721359157,2,NORMAL
53,3019921.1506982306,2017.2891743341163,4908.8552503935725,111.29199343829528,0,NORMAL
1337,99828.0211451912,96.95799073364714,4.138553485733289,109.51967058119014,9,PORTSCAN
25,974495.1455235421,12147.000456164818,3432.421071763071,125.90963133313358,4,NORMAL
3389,496427.3511209912,24.78660189125691,0.42989156467233863,295.0954641550638,17,PORTSCAN
25,14391202.598203579,681.2555155890153,3706.241088365318,194.18488855472063,0,NORMAL
80,3301408.915541284,759.5779873104206,4945.299178267658,45.41962790700064,3,NORMAL
80,6595285.534958935,3202.478671804364,1179.6695930128362,88.66951932194807,0,NORMAL
25,2385837.1855087685,856.5567410885711,1334.8006159727117,65.03761991597099,1,NORMAL
110,726385.1666978773,1428.371424333874,495.59690027018917,67.69319341162728,0,NORMAL
443,5574615.488044748,435.16775368557336,23195.554014822326,27.27423339605235,0,NORMAL
4444,53494.18377550775,282.9525087753371,122.08880936645477,381.5320499190841,17,PORTSCAN
22,886388.8741924765,9.692370940362311,49.07646362357291,218.0399298676688,9,PORTSCAN
53,4612413.946485956,2006.4202747753254,1071.605096363562,38.542377040936294,0,NORMAL
110,8196681.468449358,1807.7199534900706,1109.1690687373232,20.37912743700638,2,NORMAL
443,8689041.529332876,2464.79023346728,2959.3526055981365,6.674776414916103,0,NORMAL
4444,111277.57426413777,22.16706525723918,27.538161780974068,262.8188842167562,6,PORTSCAN
8080,309242.89007539774,199.05161662616607,1.0965139261356982,1089.7515960960854,15,C2_BEACON
443,365734.0658065671,398.3597767166818,1181.8085157339742,5.686400226781328,0,NORMAL
110,10679204.547216771,550.0380183913319,5809.123166254305,27.37242627986897,2,NORMAL
4444,699.2420958671441,32.822505288042656,319.57631716002857,613.5819288632537,9,EXFILTRATION
443,17188979.96606387,1656.324001828947,9427.585439809873,15.311593210195365,1,NORMAL
3389,149684.86344710737,238.50232310127396,185.64594797856898,664.7184936980439,11,EXFILTRATION
1337,73539.04557042528,1.041936340657993,106.99328771405217,971.7623522546785,9,BRUTE_FORCE
53,2779100.6249478594,2954.814381850552,7784.304545471384,79.32962129274046,0,NORMAL
8080,56595.89993175837,197.09758690881964,936.2128641170918,742.42724875187,5,BRUTE_FORCE
25,5739083.344354255,1534.3272106972242,2063.118890617157,19.911982711530225,0,NORMAL
1337,266616.1145877839,4.014496736500121,1.7749585399846202,637.5639770402377,10,PORTSCAN
53,718071.0980969138,3890.6451374178914,5052.324264221667,80.64506103199692,2,NORMAL
53,7650120.705942749,1946.9940139807368,6822.138960757438,172.60223282724675,0,NORMAL
4444,29864.06747867163,387.03891983757586,4.452287905242099,337.29796155860214,11,EXFILTRATION
25,6067867.789618473,902.651285006823,12833.752315802514,0.8925147959754536,0,NORMAL
53,6196649.746947053,938.7766274524034,58499.94546601091,30.92077113374847,0,NORMAL
4444,126289.96945655919,5.007160525855499,0.6156934757596518,132.2087157450971,14,EXFILTRATION
1337,70744.09057299691,38.72815567114625,1.5866453998519725,1172.9644455776481,4,PORTSCAN
110,4312293.655762136,5318.4920489880815,1027.247674135332,23.990566360657333,4,NORMAL
25,70236.10267775612,2055.147642469894,1300.0088053430172,68.7316775322704,0,NORMAL
443,1205901.6542466953,257.2333485196232,2374.6385331789643,22.294114658625848,1,NORMAL
1337,407755.0963496466,3.4892321647533513,856.7107210761567,324.95433364095845,9,C2_BEACON
22,90159.77631372519,57.30181378742274,22.960448840293644,1921.6113067806918,5,EXFILTRATION
53,23138374.958097313,845.9018008221525,4240.755948219926,10.297255090556453,2,NORMAL
80,1066110.7153887136,237.3939183396893,2481.761988256299,107.64118912603679,1,NORMAL
25,1810044.6622064668,1291.3555332469664,11547.854406673909,9.911302467802988,1,NORMAL
3389,212392.46927755198,6.919907309851156,36.451989059360294,1119.0969864958283,7,PORTSCAN
80,230203.04978826278,765.892342497349,4287.910237010279,12.422138174731105,3,NORMAL
4444,23073.13793959289,55.728219135680774,4.461524473715151,78.06281701326573,16,EXFILTRATION
53,2137191.4045369118,1528.560101932929,891.8811061078832,48.82470121495216,1,NORMAL
1337,334606.34115835326,6.871520212625278,122.57408539077208,262.9408258686363,6,BRUTE_FORCE
443,621041.2721850302,1367.639814869025,3416.000822795177,23.358362237237216,1,NORMAL
8080,115837.09691554484,145.6005385365454,101.91617351493193,382.6152989439358,7,EXFILTRATION
110,1899753.5903047717,343.17780673199945,14045.519526955382,60.61698097198788,0,NORMAL
53,9240509.767863398,2835.2604126274305,6641.558657982861,2.2291290620040747,0,NORMAL
443,4354494.712378506,529.1171186262238,1530.7598432304098,83.26364616699884,1,NORMAL
443,571235.2437889626,1208.927569056114,163.09686657252024,21.960764633937337,2,NORMAL
3389,75110.42111193419,397.46774407778355,6.0143261925512,752.4232601325268,4,BRUTE_FORCE
8080,402726.4286575436,226.41385388290502,224.15030997019878,588.1907974710008,6,PORTSCAN
8080,325013.7589358947,1.5713575802518618,354.60939850543326,39.82037163593259,10,PORTSCAN
80,2138952.032727579,1873.303534812945,536.361425335514,0.602550605235137,1,NORMAL
80,1565324.9856366385,491.2185624125226,1263.1762744356863,139.97475987603445,1,NORMAL
1337,287363.32528277405,12.121905004342903,0.6945409237446057,1565.826532389835,13,PORTSCAN
4444,44016.41181278481,246.54620563523108,2.2976400408901263,119.67612767453959,9,BRUTE_FORCE
80,7343432.45932616,796.4526944994607,15780.970972382069,10.880259006970814,0,NORMAL
53,1324571.834032721,2216.073351606972,881.9189117959813,166.24060719848995,2,NORMAL
53,1378742.857110021,1679.3407079768467,18485.114805980087,86.64123274091142,1,NORMAL
80,7060236.80085109,3903.4390943188364,2848.445260690456,93.04688245219914,1,NORMAL
110,6234426.010016589,636.3352627102666,34312.033392846446,94.15573173592222,1,NORMAL
8080,714824.8480039726,64.99406875732687,46.92651245526825,534.5320923947971,9,EXFILTRATION
53,10663613.298249893,1468.1123300847303,9427.72097654792,244.89705862114667,2,NORMAL
443,2774698.7946679476,537.4349318410239,344.9597000796594,18.101593521985894,3,NORMAL
25,5303374.343245907,2018.7524602986143,1608.3251978560986,8.107459722359486,3,NORMAL
3389,213603.89938624116,590.9562927413275,36.318785697894654,503.4536175384027,9,PORTSCAN
22,618953.092716952,18.880858020425258,16.634281300739275,164.0433057544102,8,BRUTE_FORCE
22,224584.37529516942,1068.7855639167005,2.8549348984245975,41.25114594222078,9,C2_BEACON
4444,93682.77566815785,306.7321559636347,36.742899173599746,149.5027886063137,7,BRUTE_FORCE
3389,32243.297100413893,740.1794081145542,35.748803149897824,567.4003940863016,5,BRUTE_FORCE
22,16131.853951001902,12.745351224397893,13.885737729446017,286.18232838173157,4,BRUTE_FORCE
8080,233587.67562619437,70.91198239525662,5.160969927532363,353.111421801214,9,C2_BEACON
1337,37547.64421162579,27.44913503011193,29.802608982524234,575.9861309462278,4,BRUTE_FORCE
25,1158512.2037602505,5127.003362685564,449.135415871968,49.45040122841355,2,NORMAL
4444,8331.544172516853,179.77012485089998,18.852413561129104,317.42886714743037,7,BRUTE_FORCE
4444,155240.79589907173,500.5853547171628,46.29567000238631,112.97610834557597,7,EXFILTRATION
3389,21686.49818956705,41.326436705087005,582.44961168453,331.3734025227422,5,C2_BEACON
4444,714201.7550698306,89.05118966728169,13.93457871682903,85.36445278379774,10,C2_BEACON
22,26410.416145997224,42.64925441188269,8.098620439382415,325.1127495208719,13,BRUTE_FORCE
1337,113270.3618924678,927.3070709466043,791.8133276202027,1081.428935754671,5,C2_BEACON
53,909140.3749788478,2641.2673943439045,10548.571670209063,216.33885200496542,0,NORMAL
8080,96891.4743740551,205.01497433683846,116.98943577537085,2.409829051121691,7,C2_BEACON
53,252830.88405979742,592.2499654272779,3390.535116241321,10.933053610631212,2,NORMAL
80,3908652.345673216,1028.437773471469,7667.36610968197,249.36707168827627,1,NORMAL
110,114135.75713968773,1316.7403946818688,1223.9213811929899,6.519846155693182,3,NORMAL
80,973369.3725394516,1614.1862357993678,11321.470096689141,151.35304320553388,2,NORMAL
110,983237.1549431605,4510.2613986513725,1755.2156328031372,87.82991985026948,0,NORMAL
25,5191273.472827269,2852.456472878,1221.1643889265856,51.82498164630781,0,NORMAL
443,934434.8818922593,126.21258907350891,3804.468079056387,36.014861727257774,1,NORMAL
3389,143980.63194973106,45.483162139662085,336.9011352520745,99.3145757584868,9,C2_BEACON
3389,61320.179013410736,256.10378738756606,20.64876489301192,17.821687927909156,7,C2_BEACON
25,15651107.082044257,2675.4236541166138,2390.3942939736735,0.8537856984511584,2,NORMAL
80,10894388.84625498,937.8506562146686,982.7411348651231,52.68909357740004,1,NORMAL
1337,110816.17559332069,1.4134588126111503,18.29289131544714,560.0616631554473,10,C2_BEACON
110,1867310.4332512158,202.90155696461466,1292.6474810537882,2.8592484176063757,0,NORMAL
8080,310171.8165459785,82.35892594354203,4.191211413600136,1031.205402769717,9,EXFILTRATION
25,4552566.4613706,270.4071444489068,8902.61336172737,10.577339041053433,1,NORMAL
1337,83757.65993772072,1.6900531286261344,554.5731011994162,662.2732499881099,6,EXFILTRATION
3389,627284.7011022295,40.10592610195914,0.11486792607810388,304.3364080766186,3,EXFILTRATION
53,3055351.9731613244,1795.7816908405496,80703.63519997972,46.95992055768561,0,NORMAL
25,3087164.1334387735,1028.7730598721678,3804.338015256928,63.63750715698975,1,NORMAL
80,3320668.0434842436,4749.696397180819,1436.3716859316723,16.463205514903994,2,NORMAL
22,101683.0771997293,19.577487492377422,163.6103566679865,513.956660192804,7,C2_BEACON
4444,140251.76146910392,12.3600839636026,2.303414958161789,714.8243056220199,9,BRUTE_FORCE
110,948665.0783852767,203.69379615113672,2375.89739345478,4.2705095601396,0,NORMAL
53,19679221.920177404,2085.4024822030287,1081.0887059987017,37.85162706704514,0,NORMAL
1337,87464.02998574359,5.811732713992692,10.375735975559966,146.24138067960448,14,BRUTE_FORCE
22,163683.718955695,3.1449645496764598,56.43629610132477,134.4418980495908,7,BRUTE_FORCE
3389,154371.39158801682,0.6983841254860998,8.931581417101462,105.83784913049621,3,C2_BEACON
8080,759851.4103916585,97.99213128042753,14.584200997223203,397.8298998475023,5,EXFILTRATION
110,1245323.6102681323,2357.6064235018157,2277.6758849250627,30.223971687765104,1,NORMAL
4444,35680.26395287246,0.05753792078643964,27.062240758794555,76.08486032963373,7,PORTSCAN
1337,31623.50518741077,374.6749208676813,117.1695305403176,418.5670085503471,4,PORTSCAN
1337,82365.29387278894,41.06422590000015,2.032086430952839,81.08983709821491,6,PORTSCAN
3389,280346.6487289496,25.32008591554035,9.356200697651252,915.218465483685,9,C2_BEACON
443,6025665.533858866,904.0800668490265,5068.184603008492,13.668347815732757,2,NORMAL
22,530231.0539058645,15.966102425976395,14.478226270147733,0.6622527210698425,7,BRUTE_FORCE
1337,284416.09651917237,15.177732041916153,103.3626226335927,84.63471171069176,11,EXFILTRATION
80,294148.7393455917,2590.0028491721687,6602.568567662603,33.39266673376043,3,NORMAL
25,3040810.144761503,373.2615029170272,3534.71283660713,2.191678312647174,0,NORMAL
110,449133.3439608453,418.99490997177026,9930.555552438138,22.375692863552917,0,NORMAL
25,47923.70627495114,1185.5206172723117,556.8531452415456,46.046025394228444,1,NORMAL
443,2284466.3455222473,1145.8483207212857,1198.0109118225078,1.294323335815475,2,NORMAL
443,11028943.458471647,5303.766607259769,1923.5620116421558,13.742330108289083,2,NORMAL
110,13080151.834527407,4240.186554352572,1030.671325543495,7.916183662800702,0,NORMAL
53,17980268.270906396,1521.0718850993885,17425.334252537283,7.557560471958885,1,NORMAL
22,30178.773966822846,61.37873654994391,8.306407212966786,351.55206163632164,8,PORTSCAN
3389,310523.73074513435,50.78395183164425,236.8979504715654,395.2718510374031,8,EXFILTRATION
53,673034.9460559664,810.4992644655199,518.7347958418488,38.42628196324934,4,NORMAL
1337,221807.83682996515,137.8838085877566,47.6986707052789,234.44796076486566,12,BRUTE_FORCE
80,13407166.655800525,4015.497406117318,1824.9805163967283,22.199033443614,2,NORMAL
22,17576.559597916126,27.722409542089242,6.625891319153914,169.82572706659383,9,PORTSCAN
1337,10146.802749468843,109.57945666741205,191.27823431556422,181.4377305758501,6,BRUTE_FORCE
53,1184987.1971192306,1179.9406862570297,6130.898171898682,2.2165791802426185,2,NORMAL
8080,130894.37664271594,156.51516041165758,3.5171603003064105,206.72204951109555,8,BRUTE_FORCE
443,728953.8325171298,507.53983521099707,1845.8409698043545,103.25093937199357,2,NORMAL
80,3442286.521263522,1022.4464922931527,2707.6476701809474,27.508790782921494,1,NORMAL
8080,364268.8587416164,1256.7933507056985,13.79672416673093,525.1074033682492,9,PORTSCAN
80,2484096.6867796527,486.0616291747461,960.3244806226027,4.846744831904156,2,NORMAL
4444,631713.7210145443,48.18730209888132,12.85096978282596,342.17135074954956,7,PORTSCAN
25,1478713.5148500288,7104.809215846656,4608.778434438614,13.010782124673275,0,NORMAL
4444,40293.468932997,31.15199658128052,21.25931212990163,338.8572424709294,10,C2_BEACON
25,16188548.211409137,1283.8704178004964,101.06838968721868,3.557868807220663,0,NORMAL
80,22292808.225093894,2048.5829611509453,7655.589971781794,0.837791238909112,0,NORMAL
22,316170.75025978166,313.2783062539334,96.48399928362798,698.0713662602952,6,EXFILTRATION
80,2348617.7371615255,903.6033472755131,9200.778895377152,52.96696703181235,1,NORMAL
8080,256851.28862381127,86.73587146958636,11.929906524701408,128.17634341271255,7,C2_BEACON
25,3006205.2548508984,5451.8040730911325,3543.473280627732,43.76893266378124,3,NORMAL
22,220315.39234103682,114.0004927660097,128.992944460269,320.894606314686,14,PORTSCAN
110,477806.4216355241,1254.8877725322495,1090.5363761350789,13.248169642927952,0,NORMAL
53,4449846.561183244,1604.4243412115425,9087.19442357833,2.8048784480134925,0,NORMAL
443,3843777.8220122233,1175.0725774629564,3356.2811990480445,20.224676315505754,1,NORMAL
1337,171398.8296262078,342.03806179289353,16.42748386627356,209.06897972310654,11,BRUTE_FORCE
4444,219672.31162096869,5.6526743289414,6.358790262335037,145.37623906622923,7,BRUTE_FORCE
22,179524.05138670298,4.44369817955325,239.95979933711533,730.8156897912074,4,C2_BEACON
1337,125436.37879883383,464.8194423836805,30.252260034481512,216.13012426264496,8,BRUTE_FORCE
8080,15507.802430556922,43.70568590483631,195.65125600984325,1659.9511746869866,6,BRUTE_FORCE
8080,95276.64682136326,72.20784977025646,4.177005402223287,1282.981278034203,7,PORTSCAN
53,1929644.6949884724,4350.187966876655,2526.668628879177,41.66628627699689,0,NORMAL
22,15366.33702900392,3.7196806235735482,86.35691659629632,444.92665823361875,7,EXFILTRATION
4444,669943.0991192342,17.803734165997952,124.76506856374459,518.1488517958848,14,PORTSCAN
22,105755.42312589799,8.425675321924558,69.526861845037,514.5095579595963,9,EXFILTRATION
8080,124381.82591583554,35.09452909838853,38.38847025809511,1337.7201758841354,6,BRUTE_FORCE
22,852186.3680807218,41.727456086582094,9.862834641382413,1008.5317281076667,11,BRUTE_FORCE
1337,122729.19242471101,1.8877935947674036,10.931216958674996,385.5095933811185,6,BRUTE_FORCE
53,2417650.634589187,4532.530226156937,31796.00351801506,97.20637092508187,0,NORMAL
53,8272161.865201735,739.9990298450306,628.7318562090608,164.2090074066096,1,NORMAL
25,1271767.6683527604,3634.494781867039,2362.7455912817336,19.549491693078146,1,NORMAL
25,5901300.897531497,444.3919259721337,8708.168003108256,33.06239413145883,0,NORMAL
3389,30473.810287071177,330.99814588246704,104.8563976304331,787.5534973738347,7,EXFILTRATION
443,7243117.24577362,1566.2078329264964,3282.8329948034625,136.3775865573754,0,NORMAL
110,6178845.313685549,11132.641956734145,1108.0081519072367,10.59391122476617,0,NORMAL
8080,248909.26949468852,108.89278976562659,5.557798220459818,244.8093167798572,8,PORTSCAN
25,12928130.121458527,1185.459482051293,1961.3290386404487,0.4269749850997868,1,NORMAL
8080,809184.9174267772,141.26322995240264,23.394863254971273,27.03738720322453,6,BRUTE_FORCE
110,7805221.276493059,811.1667993940293,3462.8288898902438,59.320139489674936,3,NORMAL
25,27896103.062433366,369.5371677525731,2905.617298935447,93.98038720823845,1,NORMAL
1337,132402.69123819328,21.03703798960483,29.25678242056961,397.43752765587965,7,PORTSCAN
22,98473.55518254086,121.79949160140411,16.461989429321537,62.5384866033763,8,PORTSCAN
443,5114973.152087163,719.7254106698883,7800.368004833889,13.105062298534692,2,NORMAL
8080,87492.74609079321,10.557678248885864,135.56508154307474,378.3113020641821,8,PORTSCAN
443,1205721.7986599728,480.6019176489572,1537.8907594512907,122.72081623533428,0,NORMAL
110,2360523.7108317036,71.56424767260418,745.0152958011317,30.564262674952264,1,NORMAL
22,49580.60864609589,2.7705924919309,75.82821185214718,100.03562554464587,10,PORTSCAN
53,7800016.471171269,748.6179724964632,20567.141087976972,81.69302750001702,1,NORMAL
1337,83513.29461039469,211.0764916781481,12.852137497913128,214.62915910232215,6,PORTSCAN
110,1310038.0831543468,111.80556830009343,5245.681699769263,51.60458277626676,1,NORMAL
443,3654885.8681878634,1098.5902446907362,532.9901623759715,0.7644635840668415,2,NORMAL
53,2312020.381165006,4701.328838144807,11275.745748380754,50.59123816577351,1,NORMAL
4444,160095.9551078152,43.443781885452296,60.086181145636644,56.01813658962762,10,BRUTE_FORCE
8080,178590.83224905594,0.4345399906069188,202.40247609711764,54.159562715147295,10,C2_BEACON
443,1067562.3872149761,1391.071428063194,370.89826945404315,15.101027397399086,2,NORMAL
110,2765136.783607048,2269.1742086043955,1471.3948726709434,15.980765956962909,0,NORMAL
8080,187359.5312774459,21.043869714100303,57.58028757217044,513.6506161638499,8,BRUTE_FORCE
53,6502038.988286688,1077.1479410574955,5507.830623861576,44.208794531142374,1,NORMAL
80,351020.14371716056,1096.1083059592004,38916.140078437136,6.207578112709371,0,NORMAL
3389,106140.622126249,167.89363563089813,725.1679570656323,80.42362593925304,8,C2_BEACON
443,2929893.426936954,3178.5191853713227,2337.450500339846,19.392706741765025,0,NORMAL
1337,314252.7725356649,1.667765386756742,17.434796546137513,31.81064119512326,7,C2_BEACON
53,2788420.3958921568,665.2264903017024,155.62931807248606,210.3046832081219,0,NORMAL
80,4078706.631177119,9832.510284627526,7393.402173846512,117.02991440562978,1,NORMAL
80,11210940.73308942,4700.392701536682,1002.0896963689635,78.26277425339964,0,NORMAL
22,142754.21638335488,14.461037732032333,96.19236119660177,416.6534636365614,7,PORTSCAN
3389,7370.571714317327,40.165391879153184,45.20951479825986,312.8626156846615,15,C2_BEACON
80,7273450.973382179,682.9041700608395,2735.575651362752,57.22665964683949,2,NORMAL
3389,55758.97988861013,34.907842474169165,43.595600349618444,357.0932116051041,10,EXFILTRATION
443,8176836.171509489,1730.829362893695,2799.1267161330393,39.35680304521372,2,NORMAL
80,8332808.3895123275,639.8380913947441,27697.821752225515,79.33080954655473,3,NORMAL
8080,471411.7725419941,12878.544657978982,32.55459731378846,350.22314576503754,6,BRUTE_FORCE
25,6030066.029224481,4307.419314443879,1694.2241795506538,79.64339134847435,1,NORMAL
53,3306329.560065953,322.14447058602343,1958.699288439198,53.72132395950976,2,NORMAL
4444,144905.61290111966,1.4042278505803176,0.9268350558334549,723.5053322593532,11,BRUTE_FORCE
8080,415416.722518711,2.9047521263998544,5.725859465244131,160.67139632193187,3,C2_BEACON
443,19133969.282322004,131.6191842022691,4399.469168442588,137.14711275799283,0,NORMAL
3389,12784.061007340022,513.7712129534937,72.5458237943408,252.26055679749743,6,C2_BEACON
4444,178605.9780470704,22.050740296315478,18.4575254461607,606.2296661193534,7,PORTSCAN
3389,113128.72534211246,386.42328182826213,19.283216628407168,133.79164279850565,15,PORTSCAN
53,17261447.181381308,2069.5780224674427,1699.7739650087863,34.33751008933666,1,NORMAL
1337,44108.894207943355,491.9293576915455,2.0495161440763203,57.38022278420185,8,BRUTE_FORCE
4444,79673.69376773013,75.06569341630968,6.956295573678578,245.71233078057398,5,EXFILTRATION
4444,85480.37789248169,737.3531296648243,4.478989119104167,517.0082282919105,7,C2_BEACON
22,55417.27809437268,244.61473118415987,11.855309975018702,295.9646535723002,3,PORTSCAN
3389,117983.4234362373,1587.3644786386444,85.61199154996945,169.06028815051985,6,EXFILTRATION
53,15889591.575419182,3382.5781017345366,5069.892609625008,95.31718810013028,2,NORMAL
53,7463489.077781294,1655.0156089630186,718.3645750790283,39.07598934497685,0,NORMAL
443,1395045.915051384,3856.8771733547655,17860.228905290605,20.220123635772648,0,NORMAL
25,4207719.535815295,1191.4327496264457,4439.7649475319895,18.69016023424988,0,NORMAL
1337,172042.3132240505,866.5138797858091,6.0566531416184395,355.8739928508041,10,PORTSCAN
443,4533467.781591341,793.212493108192,568.8270749641813,60.68785878798779,3,NORMAL
80,1070153.4770501978,291.8822388041923,1105.6739628399832,6.76607963607413,0,NORMAL
80,46039.06136992443,3220.5056907211065,3414.519344119879,21.818233193800676,4,NORMAL
4444,34364.58355749757,2511.732660242535,40.901198980295455,1099.031925429306,7,EXFILTRATION
3389,54280.26126675507,33.03312308090301,7.042145310597161,122.6745094965591,10,BRUTE_FORCE
8080,134538.75288455578,1267.1412661886357,1.731513492191419,453.75447714215466,12,EXFILTRATION
80,3813069.7525263852,735.0072320578133,6772.552573490338,57.53550763942857,1,NORMAL
80,15151867.706575032,532.1000636222876,17011.596767827752,0.8589082261571285,0,NORMAL
110,374766.49081804894,8396.174435253086,15479.929602614391,59.277993306700196,0,NORMAL
443,2497536.5458422513,5156.473635205537,3997.1837895442627,74.4049845371918,0,NORMAL
3389,281597.1348279923,46.03810940074646,21.904958744574156,27.060724981156586,5,BRUTE_FORCE
110,11384456.046852656,839.5470448335019,1685.1534363369685,4.163613406277779,0,NORMAL
4444,214558.32907120907,27.759789411289947,60.541944007528116,452.8942803714425,10,BRUTE_FORCE
110,2060545.6294829503,888.4381732596933,6994.845713760553,30.26646107718072,0,NORMAL
1337,205949.0655878982,13.823562070588578,11.734083648586804,872.9783170003742,12,PORTSCAN
443,1286327.5910884154,1239.8292006560885,4037.7867594402687,143.20494277162007,1,NORMAL
443,19630.359475714427,591.5311194577158,7035.548132407984,91.66444951194843,1,NORMAL
53,9825370.20689442,4206.072423619554,4547.940602037556,310.2981216928574,3,NORMAL
443,3527514.5224803197,2431.685749148578,4520.384593487691,24.474037144691852,1,NORMAL
3389,289665.41501967306,344.23490624705676,196.92553076541546,6.390037574751746,8,PORTSCAN
25,1453847.0139077937,514.9119836601202,5060.613509259427,94.015116082576,1,NORMAL
53,1543422.7649102688,2211.41949512756,2174.643043327334,6.845893964199718,0,NORMAL
110,1576179.312837477,1686.048617781482,4456.644286503899,67.27890899083027,2,NORMAL
1337,745193.0229800524,80.72646590135022,104.62947442183957,117.5114845500169,7,C2_BEACON
3389,16467.990633238132,31.037847887937122,254.3755259649531,66.68567975497265,6,BRUTE_FORCE
22,60039.398308209944,30.02997270263297,1.156631725290128,1126.3533490726684,11,C2_BEACON
1337,50104.896525791264,10.628949716412134,202.7581575789516,44.50015944162469,6,EXFILTRATION
25,4799984.726871559,577.2485038353215,623.4048745474855,29.166711563628645,1,NORMAL
25,24690734.871447746,362.53814939433994,2873.5064509437566,51.514079969430206,1,NORMAL
8080,501966.56133209576,357.10256051793175,105.7140078378889,698.3704741051611,7,C2_BEACON
25,3445263.7965942505,2498.4434190551365,942.2976470683122,5.105475193895459,2,NORMAL
3389,16341.602154792978,53.70456789931231,8.405389648306874,130.26429268412136,11,C2_BEACON
8080,23520.655056035786,44.8616558862921,31.251553471189897,548.4293471964285,6,PORTSCAN
25,488160.1169356458,1266.8053302211326,30708.68844746064,3.3362617807362542,4,NORMAL
443,268421.1074731425,692.5598783414589,10223.101529085465,17.5483477179595,0,NORMAL
